comment_id,author,time,likes_count,text,parent_id,video_id
UgyL8Wp-TzT6I7TdMGd4AaABAg,@mlcmdigifilms548,1744170922.420856,0,Why America is failing the Education System | CNBC Marathon...there fixed it,,XlnspY2wOVw
Ugwsbe9lrjSEzHsqLxN4AaABAg,@dmcb0766,1744170922.42386,0,I do think teachers arent paid enough i believe they should make more.  BUT they do have a decent amount of time off thoughout the year almost 3 total months which is a lot,,XlnspY2wOVw
Ugy3pLRDUwOH0C_Ytlh4AaABAg,@dmcb0766,1744170922.425197,0,Is it crazy to think you should be able to test kids and just place them in situations to help them learn based on what they know. Who cares how old they are you should all be learning based on what you know and how you learn,,XlnspY2wOVw
UgwmwB7RXj_iX3ytXXN4AaABAg,@Vhvjdow0ajsbcdhcuei3o22-om4sm,1744170922.42648,0,"No child left behind was a mistake, it slowed down the pace and standards for everyone, while the lowest common denominator had no appreciation.",,XlnspY2wOVw
Ugy5W9P5CE-nzjGTe4h4AaABAg,@Mike-r1j5e,1744170922.427752,0,Discipline and emphasis on educational achievement starts at home.  US parents should be more like Asian ‘tiger’ moms.,,XlnspY2wOVw
Ugw0B9pRj4lZEem7pS94AaABAg,@TomCotton-p6y,1744170922.432593,0,The fact of the matter is that we've let in all these brown people and they're not here to do more than build our houses and do our labor for us so just like in the Old South why you educate them? 😮,,XlnspY2wOVw
UgzG2G4KoDi1NixbftN4AaABAg,@nicb.1411,1744170922.433793,0,All my teachers did was take attendance and have us read from the book. They didn't do any teaching. If I asked a question they would give me attitude or give a sarcastic answer. Public schools are day care paid for by the tax-payers. They don't really care about teaching anyone.,,XlnspY2wOVw
UgwmXWtEZabBlMM9TCR4AaABAg,@leolam5035,1739073323.679177,0,American education has failed because American education has been destroyed by left-wing ideas,,XlnspY2wOVw
UgxIrp6T55IhTfa6qal4AaABAg,@RichieRicart,1739073323.680474,0,Misbehaved and students who have behavior challenges are not held fully accountable and when teachers assert themselves to remediate the situation- than a lot of the times the teacher gets remediated and even let go and this is why so many teachers have to deal with the constant disrespect and students doing what God know what with little to no consequence because the teachers are not fully protected and students know that they can get away with it,,XlnspY2wOVw
UgzgWJCjxOxmTtYPP554AaABAg,@dblue1199,1739073323.681742,0,"well.. We, the People voted for this, so welcome to it....",,XlnspY2wOVw
UgzlpxJoEMIPC7ddqDZ4AaABAg,@m.o.m.basiclifeskills2986,1736394925.606367,0,"Common core does not work.
Whole language dies not work.
Basic reading and mathematics are being ignored.
My students were lost.
They didn't or could not look up a word in a dictionary or pronounce words correctly.
They could not balance a check book.
They are taught how to pass a test and not how to retain and understand what they read is how to articulate that information verbally or in written form.",,XlnspY2wOVw
Ugzf8axcl3pFL7vPa5B4AaABAg,@dougking4377,1736394925.591299,0,Problem: Uncaring parents with lazy children who don't do the work. Future workforce.,,XlnspY2wOVw
UgxurFk_yUVStxBjm8x4AaABAg,@DaVionWright-xx6bb,1736394925.592744,0,With social media also in place it just makes learning in school worse,,XlnspY2wOVw
UgwjiUUCEq5EzYweTIZ4AaABAg,@rickmerritt128,1736394925.594174,0,Money alone will not fix major problems.,,XlnspY2wOVw
Ugw6H3tMh-2_ZvxU1E14AaABAg,@wesstubbs3472,1736394925.595564,0,"The ruling class is counting on the rabble to be ignorant. They're going to oppose any improvement. America is ranked 29th in  literacy, behind Bolivia, and that's intentional public policy. How else can they get Americans to eat the sh*t they eat from the rich?",,XlnspY2wOVw
UgznEublMaTNve18rIF4AaABAg,@Snookyboo,1736394925.59809,0,Ya’ll never wanna deal with the underlying problems of anything 🙄,,XlnspY2wOVw
Ugw4eB3_bY-_JKV3T_p4AaABAg,@Staywoke7909,1736394925.59936,0,The Republican Party,,XlnspY2wOVw
Ugwhv66g_BKEoXTuRBF4AaABAg,@debbyrose646,1736394925.600639,0,Take care of discipline. Dah,,XlnspY2wOVw
Ugx-rN2O_EenwJq0Gop4AaABAg,@Lord_Dillinger,1736394925.601833,0,"Key word ""learn"" memorizing and regurgitating is NOT learning!",,XlnspY2wOVw
Ugz1Y1zDVJ43Y6JzEwt4AaABAg,@philmeadowcroft9637,1736394925.60297,0,Future  of our world then why do 20% of students graduate  illiterate,,XlnspY2wOVw
UgyT-Qvh9clOBZ7z-QV4AaABAg,@Desertflower24,1736394925.604098,0,Teach civics,,XlnspY2wOVw
Ugx6TFaJ4Ow-MfEtrY14AaABAg,@jerryu8166,1736394925.605229,0,Why CNBC thinks that education system is falling in America?,,XlnspY2wOVw
Ugw9AhcHA_lK4CC_r3J4AaABAg,@LonnieAdams-gu3xf,1733716525.607462,0,Dumbing down.  Jiggly up their math to make it where it doesn't make any sense and you couldn't use it anywhere.  Lay off the foolishness and actually teach academic. Students don't need an indoctrination or brainwashing .good riddance,,XlnspY2wOVw
Ugyd9DKnxpjUiVfeVh14AaABAg,@MichaelKing-e1g,1739073323.682881,0,"Now,😢😢😢 cnbc got something to say.Your still all fake news😮😮😮",,XlnspY2wOVw
UgzWOjP_cHaqnXY6cf94AaABAg.ACONbW6LqbUAEQUKjMEqx8,@Jimirulz1,1741492525.809141,0,😅,,XlnspY2wOVw
UgxQoqX4K5BUhFun_6Z4AaABAg,@LonnieAdams-gu3xf,1733716526.201891,0,A race to Socialism and Communism,,XlnspY2wOVw
UgxOer_suupGoVMU1Rd4AaABAg,@krenn08,1733716526.204318,0,Trump is proof,,XlnspY2wOVw
UgxQ1RC690s6L-YSXfl4AaABAg,@adamprint644,1733716526.206303,0,"It's just bizarre to us in European countries, that the funding is done at a local level, so those schools in the poorest areas, receive far less money than this in wealthier areas. that way, they'll never improve and the students have less chance of a gapped education. in the UK, funding means all children receive the same amount if money per child, regardless. of demographic and income.",,XlnspY2wOVw
Ugz-p7bUhXmPfwm4e014AaABAg,@EnochianDemonology,1733716526.207996,0,Capitalism has been debunked and kids can teach themselves anything on the internet. No point in school anymore. These kids need to learn to survive the downfall of the environment. They dont need to be prepared for a world that won't exist for them 😅,,XlnspY2wOVw
UgyGU6L_Pm_vHNA_CVx4AaABAg,@alienartpop,1733716526.209648,0,Idiots are easier to control.  Thats why they restrict college to less than 30% of the population.,,XlnspY2wOVw
UgxVNrbXC9z65mqq0fx4AaABAg,@SarahNunya-j8p,1733716526.211204,0,No more common core common core has screwed society over and it’s painfully clear,,XlnspY2wOVw
UgwgMnW6ZyPTLes7bUR4AaABAg,@norman9052,1733716526.212631,0,These media channels focus too much on individualistic reasons and not flawed systems,,XlnspY2wOVw
UgyKSeqJ1Vm5unqIO8F4AaABAg,@eciesz,1733716526.214056,0,I think a bigger problem is not being able to discipline children.,,XlnspY2wOVw
UgyoVwGMv2AWSGTW07R4AaABAg,@gaetagirl,1733716526.216848,0,First issue it starts at home,,XlnspY2wOVw
UgxyHf58yIOPstmDGJt4AaABAg,@howell7136,1733716526.218112,0,Parents are the cause for uneducated students because they are uneducated themselves.  I was not the norm.  I took to education by myself.  My parents never graduated from high school but I have a degree in electrical engineering.,,XlnspY2wOVw
UgxObjldtxfVlSZJQZR4AaABAg,@PatJimenez-w7o,1736394925.589843,0,"The War on Drugs ruined the trust between teachers and students, and turned teachers into babysitters. Now look at the results.",,XlnspY2wOVw
UgzC-BMb1z59Cvk_psR4AaABAg,@NuanceNotes,1736394925.588242,0,Let me save you the trouble it’s bad parenting and mandated school attendance.,,XlnspY2wOVw
Ugwt9Ka9uDK7Kfqhc014AaABAg,@AgiphaRidwanFirdaus,1736394925.586569,0,Education in the USA Not Failling But Passed,,XlnspY2wOVw
UgxbBGjMiOBDVJEcRM54AaABAg,@MarkLoganFIB,1736394925.584905,0,"I live in Texas where we dont have common core and I can tell you the math issue is just as bad without it.

Issue I've personally run into are the math teachers themselves. They teach it like math, like cold logic, like raw arithmetic. The best tudor i had in HS (was a different teacher than my own) tought everything like a puzzle. It was still difficult but I had a different way to approach each problem each time rather than floundering.

I think math by its very nature attracts people who think very logically and it bleeds over into how they teach. Its all step by step rather than teaching the thought process and angle of attack.",,XlnspY2wOVw
Ugx9UFGIfl8EvbkwrqV4AaABAg,@zombieseatfast,1739073323.684016,0,"If there are any typos Im reading this into my mic. So please show me kindness. I was in a poor family very abusive as in I was forced to keep quiet and pretend that I was okay. I am so lucky for government healthcare and am worried what it would look like without free school. I am extremely poor though grateful my child is given the opportunity to be known as the smartest in the class. One time I did so well on the asvab my elementary school wanted me to go national and after that I made sure to not get noticed by doing worse. I didn’t want to get taken from my Mom. 

As a parent I want different options for our children. Why should all children be placed together and not be able to be given the option in Middle school to in as an example an art styled curriculum? Or let’s say  a child does better in a strict lab type? I know I would have excelled better than the regular math or regular reading, forced to read in a quiet room. I actually loved reading chapter book after chapter book until I was forced to. I kept getting in trouble until I learned how to fake it and haven’t enjoyed reading since then.",,XlnspY2wOVw
Ugz2enlR48n5NdKf4SN4AaABAg,@kofi7777,1739073323.685161,0,"Education levels and experience don't give account for dumb students. If a 25 year experience teacher and a 5 year experiemce teacher are both turning out a bad product, how can you justify a case for more money for the 25 year tenure? Lets go with Robot teachers.",,XlnspY2wOVw
UgxBuzItrM0E69eRdBN4AaABAg,@Roque-Cachamuiña-gs1wd,1739073323.686299,0,"In Spain, we don't have the best educational system in the world, but I recently met an American teacher, from Texas to be exact, who came to Spain on a two-year exchange and was amazed by the level of knowledge of Spanish schoolchildren and the school menus. She also says that the social recognition and quality of life of teachers in Spain is much higher than in the United States.",,XlnspY2wOVw
UgyFy2wvi4brxDppCJ14AaABAg,@myrnaa8082,1739073323.687445,0,🙏🏾,,XlnspY2wOVw
Ugyd9DKnxpjUiVfeVh14AaABAg.ADoqRYekmpxADwCVLGDBvi,@Maya_avatarworld,1739073323.945931,0,So im gussing your a trump voter then,,XlnspY2wOVw
UgyoVcBNqDAvqvbw5QV4AaABAg.ADSbP7bABgaAFSyWKkYZMI,@cassavamellin,1744170924.155228,0,"i disagree. should be the basics with some financial training. philosophy can be done in 
college. kids need to graduate  with solid basics",,XlnspY2wOVw
UgwZrtXy3osUzrkeuQp4AaABAg,@Friensd,1739073324.558377,0,"I don’t think multiple choice question tests are gonna to help in the near future. Yes it may say where you are and what you need to work on but most who is really interested in doing 27 teratated to the third power. Most of these admins are taking control yet they probably never tought a day in their lives. Then some people still wonder why Finland is ranked #1 in education. In fact let’s talk about socialization and interaction. I don’t think that sitting on the classroom for 6 hr 15 min a day with 1 break in between is socialization. Now yes maybe the teachers might let us talk here and there but like, why are we ordered to do this or to do that? Or to even just to talk. It’s just like a robot. Then we have to raise our hands for bodily functions. I mean it’s wild that these rules even exist.  Now I can go on and on and on but I don’t want to make this a whole book. It’s literally designed to look like PRISON. No wonder so many students refer to school as prison.",,XlnspY2wOVw
Ugx3SPDQ2thnkWEDnUF4AaABAg,@roblynx7,1739073324.561423,0,"There's also a problem in our country, the Philippines similar to that.",,XlnspY2wOVw
UgwcKwLwiy3W-ocN4tN4AaABAg,@jumboMIDGET,1739073324.562878,0,"So the boomers messed up the economy, the education system, the environment and their children...",,XlnspY2wOVw
UgxwvEBonTw_mRwqQSh4AaABAg,@Carlodon-n6t,1739073324.564306,0,STOP WHINING AND DO YOUR JOB. KIDS GO TO SCHOOL TO GET EDUCATION  AND LEARN FROM THERE TEACHERS.,,XlnspY2wOVw
UgwNK0TwasZDkChYKBR4AaABAg,@BlorbusUnimax,1736394924.568228,0,"diversity is the reason, a polyglot society/empire is dissolution. The US has nothing but wars ahead when the country inevitably dissolves along racial lines.",,XlnspY2wOVw
Ugy9ioyAgrvutVGyxGB4AaABAg,@pasimaenpaa2360,1736394924.569501,0,"Basics have to be in order from the very beginning.  Writing, reading and maths. Without these 3 things, you can't do anything. This should be clear to you. Unfortunately,  propably in college or private schools these are some order. But, you pretty much can forget any universities, if something is wrong. This is fact.",,XlnspY2wOVw
Ugwlft7RhTNKL8dyOnV4AaABAg,@anitaschuloff2557,1736394924.570802,0,"Being poor does not cause poor school performance. 

Having poor school performance causes people to be poor. 

I can’t say this loudly enough. 

Pay attention when the logic chapter is taught in geometry class!!",,XlnspY2wOVw
UgxicPiq-_K9TFG-WXp4AaABAg,@DavidBessette-o5m,1736394924.571995,0,"There are many ways you can fix the education system !! 1 create a learning environment that helps BOTH SEXES ,no zero sum gain,2 remove woke ideologies, critical race theory ,feminism ,political agendas, trans ideology, and return to fundamental learning basics ,3  Return recess ,4 return the shop classes 5 hire more qualified teachers and remove the bad apples 6 hold the teachers to a higher standard ,both moral and ethical 7 have stricter screening methods for teachers 8 get the parents involved 9 encourage BOTH SEXES to succeed 10 create after school programs to help struggling children ( boys ) 11 hire more male teachers 12 stop over medicating children 13 help those kids who need special attention ,14 create a special test to challenge the students skills and see where they are and create a program that helps them learn on their level 15 be more receptive to students asking questions 16 talk to the students and find out what they need for success !! By doing all these things schools can improve and ALL students can thrive !!",,XlnspY2wOVw
UgyDHHKySz5wZCWYOZ94AaABAg,@Imakemixes666,1736394924.573136,0,Leaving childcare workforce was the best decision I ever made. You work your a** off for pennies.,,XlnspY2wOVw
UgzNqybR87eVlJ_KbKJ4AaABAg,@tannyshakishe,1736394924.575396,0,It's teacher expectations and pedagogical expertise and talent. It doesn't matter what's being taught i.e. standards. What matters is who is teaching and how they are teaching and what they believe about their students.,,XlnspY2wOVw
UgxzYAZjxTbAUi0HUGF4AaABAg,@Jazzfestn,1736394924.576527,0,"A school is only as good as its STUDENTS.  It CANNOT MAKE anyone learn,  cooperative, or motivated.  Its up to PARENTS.  It's THEIR kids.",,XlnspY2wOVw
Ugwhb3cK5E7hthOIgL94AaABAg,@AyyoShyGurlTv,1736394924.578613,0,"For experience, that significantly made everything worse. You can still graduate without ever learning beyond Algebra II or A Algebra.",,XlnspY2wOVw
Ugy81IoZgHX3vU1QY8J4AaABAg,@stevenswitzer5154,1736394924.579658,0,Because its doing what it was designed to do.  Follow instructions and dont ask questions,,XlnspY2wOVw
UgwZLAuHjXtHyazLsXB4AaABAg,@AlexGroverUnfiltered,1736394924.58069,0,"Why don't they bring in consultants from Japan, Korea, Singapore and Taiwan to fix American education.",,XlnspY2wOVw
UgxtyQytHTc0AZ88Tk54AaABAg.ADOwnYj8UTCAEQTOfFSfK_,@Jimirulz1,1741492524.799946,0,😅,,XlnspY2wOVw
UgxvrBx4_eYeVB78S-x4AaABAg.AD5t46QdiNhAEQTVqUdvX1,@Jimirulz1,1741492525.005514,0,Good question. 😅,,XlnspY2wOVw
Ugz0QnXvTTEJSuyI7kF4AaABAg.ACqASMSgb6EACtyWKoowYJ,@W81Researcher,1736394925.258687,0,Exactly kids need to learn not everything is easy.,,XlnspY2wOVw
UgzZnNFY3rc2HsSymVh4AaABAg,@DStuart-s1q,1728446131.498942,0,"I remember the ""New Math"" another set of gimmicks. Nobody's going to do homework or even go to school if they have abusive or illiterate parents without decent homes or jobs. A lot of parents (rich and poor) don't even want kids--they could care less.",,XlnspY2wOVw
Ugz5acwOIMqwY947Bep4AaABAg,@shawnsanders2182,1728446131.500176,0,"COMMON CORE IS GOOD FOR AUTISTIC CHILDREN, KIDS ARE NOT COMPUTERS .CONFUSING CHILDREN   AND STRESS THE CHILD OUT !!!!! AFTER  ALL THEY CANT EVEN READ A CLOCK .",,XlnspY2wOVw
UgybJ7yt0rt0bzWunIJ4AaABAg,@Lunarphantom99,1728446131.50131,0,They pour more money in everything else than education 😂😂😂 it should be a fun safe learning environment but now look at it ...the world is a JOKE,,XlnspY2wOVw
UgwU3xtyF0JECAB-d8p4AaABAg,@ComfyChaos,1717905338.258025,0,"I’m 33. Graduated high school in 2008, one year before my state implemented Common Core. If I were one year below, I would have been absolutely screwed.",,XlnspY2wOVw
UgwygpSzyZXpxUbVaxh4AaABAg,@michaelstoner3431,1720497337.690215,0,I cant even help my child because the math is messed up,,XlnspY2wOVw
Ugxm9ux4r7ud-VmfJnB4AaABAg,@yd6208,1720497337.691327,0,日本の学生は英語にもだいぶ時間をとられる。アメリカの学生って外国語に時間とられないっていう有利点があるはずなのに。なにに時間かけてるんだろう。,,XlnspY2wOVw
UgySFDHTf56WREXzhyZ4AaABAg,@tommcfadden5232,1720497337.692429,0,Taking away control from the teachers and placing it in the hands of the State Bureaucrats and Elites. Sounds like a recipe for the disaster that it was.,,XlnspY2wOVw
Ugx3aeCkzaWcbI9HQ4V4AaABAg.A4wk5-_Po9jA56MTXFBm0i,@reystudio4317,1720497337.917175,0,"no one in itself can be the future of one country.
intelligent people can also born in america btw. 
legal intelligent immigrant are welcomed as well.",,XlnspY2wOVw
UgyC2yfGp92Qkf2fXNR4AaABAg,@tommcfadden5232,1720497338.245531,0,Common crap. It was an utter failure with ridiculous an ill conceived standards. The problem is arrogant elites.,,XlnspY2wOVw
Ugzv4zx4PHqF_fjniB54AaABAg,@Lottoboi100,1720497338.247981,0,As an American I also believe that converting to the metric system we'll also be useful for the American education system,,XlnspY2wOVw
Ugzz3Kk1cHPPzasgL_d4AaABAg,@snoguy7181,1720497338.250034,0,Wokeness and liberalism,,XlnspY2wOVw
UgzHsPHsi_IS226lfmZ4AaABAg,@Dawson2011H,1720497338.25179,0,Q: does anyone interviewed the parents of US Olympic math team on how they raise and coach their kids ?  I bet there are more than just smart. Anyone studies Singapore education system ?,,XlnspY2wOVw
Ugyg0atKnU7hNwp16LJ4AaABAg,@jituladhikary2227,1720497338.253588,0,Revised Question in 2024: How US Education has produced only radical extremists as they reach adult life.,,XlnspY2wOVw
Ugxb-gC153dV8muvo9h4AaABAg,@jessegeens7064,1720497338.255363,0,Not in Florida at least,,XlnspY2wOVw
UgxP-VZ9CyEK3u1Df0x4AaABAg,@MikeTule-mf9tp,1717905338.256712,0,Censored,,XlnspY2wOVw
UgzmYO2gHTsfDuNXJyh4AaABAg,@stephendotson9255,1717905338.259329,0,liberals and democrats,,XlnspY2wOVw
Ugxw8pZ12Z8qfLXelhd4AaABAg,@shrek769,1720497337.686633,0,"School was turned into day care where anyone passes and focuses on grades instead of understanding, that's what's wrong",,XlnspY2wOVw
Ugzko9A_52UMEBVUtgZ4AaABAg,@hykim6412,1717905338.260617,0,"America is huge, all schools can’t be same. If you go better school district, I am sure you will get better education than other districts just average or below. The sad part is that great school districts can’t be much affordable for below average income American families..",,XlnspY2wOVw
Ugw4xxQroDt86LoTY4p4AaABAg,@diamond_zone,1717905338.261873,0,"Another aspect of the failing education system in the U.S. is there are teachers that aren't putting in effort to teach effectively. I have delt/am dealing with this type of teacher in elementary school and currently in college and it isn't fair that I put in the work and effort while the teacher is mediocre at doing their job which sets the tone of ""I don't care about getting good grades/achieving more of myself"" or ""I am struggling at a subject where I know that I don't have a problem with because of the teacher's bad teaching ethics which is making me frustrated"".",,XlnspY2wOVw
Ugxk-ktNZZnj0auAFlp4AaABAg,@jffroezze,1717905338.263046,0,No what the issue is.  Is that the teachers have checked out. They don't teach the same way as it used to.  Plus they taken them out of being babysitters and they have to be.  They also need more money,,XlnspY2wOVw
Ugx1gk8-O-Fv20A66KV4AaABAg,@shawnz3307,1717905338.264211,0,just go to a good private school if you are capable.,,XlnspY2wOVw
UgwkIrFZebah8BSockp4AaABAg,@shawnz3307,1717905338.265375,0,wait.... did you ask the same question during cold war with soviet?,,XlnspY2wOVw
UgwfYeX8CZbgSnwhmb14AaABAg,@rapunzelz5520,1717905338.266525,0,"This is a cultural problem. If there are no standsrds of right and wrong, nothing is an offense. Teachers cant teach because students are COMPLETELY OUT OF CONTROL!!!! Watch more vids and you will get the picture.",,XlnspY2wOVw
UgyObhBFcQUSZU9gVgZ4AaABAg,@rapunzelz5520,1717905338.267639,0,"Teachers are leaving BECAUSE THE KIDS ARE SO ILL BEHAVED AND VIOLENT. 15% OF TEACHERS HAVE BEEN ASSAULTED IN SOME WAY.... which would never be tolerated in any other industry. Kids dont respect any authority. They are angry. They are addicted to drugs alcohol and their phon es. Most do not have a father in the home consistently. The districts do not expel students, even though the police may have charged them with a crime. It is not safe--kids are brawling and causing property damage. Bullying is overlooked.  Trans boys are assaulting young women  but districts wont back common sense.",,XlnspY2wOVw
UgyujIcsLNzO_sAnh2N4AaABAg,@Markcurb,1717905338.268675,0,Kids Next Door was right,,XlnspY2wOVw
UgxRYIOGyHNliNSqcwV4AaABAg,@AlanRipman,1717905338.269726,0,Its not intended to foster education lmao. Its an old german model used to pump out obedient factory workers at the turn of the industrial revolution,,XlnspY2wOVw
UgyUTMS4KXJsUCFOvxt4AaABAg,@notyourbestie,1717905338.270753,0,"i feel like the rich are gaslighting the society. they dont want to pay teachers right so they will not be motivated enough to educate people. the less educated, the richer the rich can be.",,XlnspY2wOVw
Ugzz3Kk1cHPPzasgL_d4AaABAg.A4WcW1G1WM9A4jsVNjqKDA,@tulipbubbly3748,1720497338.580779,0,"That's good. And this is coming from a non American and someone from a third world country, where there's no ""wokeness"". Religion destroys more people than wokeness. There are violent woke people, for sure, but not at the rate of violent religious people. They have destroyed whole country, economy, education, mental health, etc. 
As far as wokeness is considered, it is dangerous when it becomes an ideology, like religion. But a lot of people would call anything woke. Like you want to live with someone of your gender? You're woke. You believe in government helping the poor through giving a basic income ? You're woke.",,XlnspY2wOVw
UgzOixRecbp3yp03bOh4AaABAg,@Hermit-Crab,1720497337.689056,0,"What is the root cause of poor student performance in American schools? Poverty. Being poor is the ultimate root cause. Poor in intelligence, poor in attitude, poor in home environment, poor in value system, poor in drive, poor in discipline. Being poor, the world owes the Americans a living. Americans should not ever have to work very hard and should always be entitled to a good living, automatically.",,XlnspY2wOVw
Ugwv0qGO_3iN-p26p9t4AaABAg,@Bainbridge007,1720497337.685418,0,I know US Education system is broken when the second scene of this video shows a subtraction problem which narrator says “how will you solve this equation “. Thats not an equation.,,XlnspY2wOVw
UgxHd9FrEKljp6GysbF4AaABAg,@cashbrooks6375,1720497336.157303,0,There on testosterone the stuff from the prn channel there the same stuff there just labeled for there use the prostrate is were testosterone is produced check your search bar for were it's at,,XlnspY2wOVw
UgytsiXMcOABZzxCJ_J4AaABAg,@NathanRose-dh1jp,1720497337.178315,0,"See my thing is you have to teach them from the ground up start with basic math even if they're in high school Power through it, but also make sure everybody understands how to do the stuff they should've been learning before hand, and then slowly build up within the curriculum because if you're gonna introduce a new system, you have to teach them stuff they should've learned in the new system back in elementary school and then just go from there I went to trade school and they did that we did basic math and within a month we were already up to calculus, and I understood how to do everything in calculus and trigonometry when I had no idea how to do it before trade school and barely passed the class in high school by the grace of the teacher. Also, I don't think kids should be learning multiple things at once. 7-8 classes at a time is ridiculous. Split that in half have them do half their classes the first semester and the other half of the class is the second semester but also refreshers one day of the week to make sure they do something I don't know but it's better than what we have now I was in Indiana and we didn't have the common core, and that affected the SATs because we weren't taught stuff that was on the SATs.",,XlnspY2wOVw
UgyeD-MoldFqQ2KpzWB4AaABAg,@codacreator6162,1720497336.160939,0,"Because we’re trying to profit from a what should be a public service— just like energy, housing, healthcare, and food.",,XlnspY2wOVw
UgzyUM_6f2TdD_mIkHR4AaABAg,@faith1780,1720497336.162117,0,What folks don’t realize though when talking about pay for DC teachers is that DC was recently published as being the most expensive city to live in on the planet. Couple that with some of the battles in teaching in DC Public Schools and….100k is bare minimum if they want to keep the schools staffed lol,,XlnspY2wOVw
UgzLz6x0z9THXlq5GRp4AaABAg.A5ZVTS5usGrA707T1dY0ow,@epicchocolate1866,1725854136.614221,0,"That’s not the real issue, though maybe a part of it.",,XlnspY2wOVw
Ugz59uZ0AIrmBJ_y9-t4AaABAg,@Al.Aranzaso-Miras,1720497337.159553,0,"Mean while,  China is watching this and laughing at your sorry asses.  😂😂😂",,XlnspY2wOVw
UgxWYeivvAtKBxb0IM94AaABAg,@DunaEider93,1720497337.1631,0,"Easy. Americans get to the adult face of life not knowing history, geography or languages.....
Jesus 😂😂  I wonder what could be done about it ?
Lets not forget their Guns free for all laws",,XlnspY2wOVw
UgyYM3fxyEVPLKtDIT94AaABAg,@Vhmvd,1720497337.16462,0,They’re busy teaching sexuality and CRT 🤡,,XlnspY2wOVw
UgyCG-FeqC_o3eU1Zoh4AaABAg,@DAMusic-qu2ec,1720497337.16614,0,"✋ I know one of the problems,
It’s lack of discipline, consequences and respect.",,XlnspY2wOVw
UgwDM_y9QzUBAV7rXdp4AaABAg,@kizili510,1720497337.169172,0,"schooling is not working.. it is not a curriculum thing, it is about putting teenagers in the same room all day. too much distraction.",,XlnspY2wOVw
Ugzi84pd9BlOZJSXT614AaABAg,@dmac7128,1720497337.170521,0,"The irony is that GW Bush was a proponent of common core.  And when Obama took office and pushed for the same standards, support for it among republicans evaporated.  That was a customary thing back then.  If Obama was for something they backed, it must be bad and be opposed.  
Even though Common Core wasn't the best option out there and didn't improve performance, that wasn't the reason they back away from it at first.",,XlnspY2wOVw
Ugz7OPNz1orw12bng_N4AaABAg,@tylergnosis2581,1720497337.175858,0,Teachers have the future of the country in front of them every day. I love that quote,,XlnspY2wOVw
UgwSB2C_0xWQLE9mZ_Z4AaABAg,@trellog1158,1720497337.177099,0,How does the “best country in the world” have a lacking public education system Yall integrated public schools and the black kids always disrupt class and don’t understand the material 🤣🤣🤣 now we got a  issue a few decades you can’t segregate schools in this day in age later the teachers don’t know how to connect with black kids and also ban phones in public schools this is America the standard is supposed to be high,,XlnspY2wOVw
UgyZjb2xnlkXc2pey_x4AaABAg,@pj61114,1720497337.179536,0,"Common Core = A 3 Trillion $ Deficit = WEALTH = More Money For Education.  
Casinos & Marijuana are the New Economy in  the Greatest State in the Union ILLINOIS .
My Home State.
Bill Gates and Obama cannot be wrong .
❤",,XlnspY2wOVw
Ugy60tQAKexLtOCShJJ4AaABAg,@dennisodle1923,1720497337.682891,0,As someone who worked in the schools for nearly 10 years I can tell you that the basic fundamentals are not being taught for the younger students in elementary an whether they learn or not are being pushed on through anyways an its not the teachers fault its the states fault cause they have to do what they are told an I may not be the smartest person but anything without a strong foundation cannot stand thats why our country is falling apart cause a vast majority of our students are not learning anything an they are the ones thats gonna carry our country in the future,,XlnspY2wOVw
UgxsnaYVu-a6AleNsuN4AaABAg,@OmegaWolf747,1720497337.180752,0,"If the kid shows that 2+2=4, what difference does the method used to achieve the answer make?",,XlnspY2wOVw
Ugzsw19Dq1YqJFYhIrh4AaABAg,@prestonval4439,1720497337.665624,0,"Public Education is broken because it primarily serves the Poor, working-class, Immigrant communities and Communities of colors.",,XlnspY2wOVw
Ugx3aeCkzaWcbI9HQ4V4AaABAg,@fireflyd-q3v,1720497337.667499,0,"teachers're not future of your country. as a immigrant country, your country's future depend on how many intelligent people you import from other countries.",,XlnspY2wOVw
UgwKDDe3S2dPLod10Bx4AaABAg,@SiriuzGrey,1720497337.669288,0,Public education is failing. The rich in America have no such problem,,XlnspY2wOVw
Ugzl3Oxm8z3i45riY9h4AaABAg,@LEOFireBlaze,1720497337.671048,0,Poverty? Really? Stop blaming the kids. It's the bad parenting. Kids are like a blank piece of paper. What parents do they copy.,,XlnspY2wOVw
UgyPg5RpWTd1fjeSrGV4AaABAg,@gledba,1720497337.672756,0,"100% of the problem is the parents. Children need to know how to read before they start. Discipline is another problem. A few students are destroying the chances of thousands of students in a school. Social, financial, and physical consequences should be put on parents and students who cause school problems. This is the only way to fix the school system. It has absolutely nothing to do with money. Look outside the US., schools with 100th the budget of a US school do better. It's all personal behavior and accountability problems. I hope in the next 5 years AI will create friendships with children. It will teach them. The future generations will have close relationships with AI, not teachers.",,XlnspY2wOVw
